source_url,source_type,title,material_id,reported_active_for_co2rr,download_url,original_format,local_filename,status,notes
,uncertain data,216005_Catalytic_cycle_ZnMg_TS3b_ZnMg_sp.cif,216005_Catalytic_cycle_ZnMg_TS3b_ZnMg_sp,maybe,,CIF,216005_Catalytic_cycle_ZnMg_TS3b_ZnMg_sp.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,216009_Catalytic_cycle_ZnMg_TS2_ZnMg_sp.cif,216009_Catalytic_cycle_ZnMg_TS2_ZnMg_sp,maybe,,CIF,216009_Catalytic_cycle_ZnMg_TS2_ZnMg_sp.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,216011_Catalytic_cycle_ZnMg_TS1_ZnMg_sp.cif,216011_Catalytic_cycle_ZnMg_TS1_ZnMg_sp,maybe,,CIF,216011_Catalytic_cycle_ZnMg_TS1_ZnMg_sp.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,216013_Catalytic_cycle_ZnMg_Int8a_ZnMg_sp.cif,216013_Catalytic_cycle_ZnMg_Int8a_ZnMg_sp,maybe,,CIF,216013_Catalytic_cycle_ZnMg_Int8a_ZnMg_sp.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,216015_Catalytic_cycle_ZnMg_Int7a_ZnMg_sp.cif,216015_Catalytic_cycle_ZnMg_Int7a_ZnMg_sp,maybe,,CIF,216015_Catalytic_cycle_ZnMg_Int7a_ZnMg_sp.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,216017_Catalytic_cycle_ZnMg_Int6b_ZnMg_sp.cif,216017_Catalytic_cycle_ZnMg_Int6b_ZnMg_sp,maybe,,CIF,216017_Catalytic_cycle_ZnMg_Int6b_ZnMg_sp.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,216020_Catalytic_cycle_ZnMg_Int5b_ZnMg_sp.cif,216020_Catalytic_cycle_ZnMg_Int5b_ZnMg_sp,maybe,,CIF,216020_Catalytic_cycle_ZnMg_Int5b_ZnMg_sp.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,216023_Catalytic_cycle_ZnMg_Int5a_ZnMg_sp.cif,216023_Catalytic_cycle_ZnMg_Int5a_ZnMg_sp,maybe,,CIF,216023_Catalytic_cycle_ZnMg_Int5a_ZnMg_sp.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,216026_Catalytic_cycle_ZnMg_Int4_ZnMg.cif,216026_Catalytic_cycle_ZnMg_Int4_ZnMg,maybe,,CIF,216026_Catalytic_cycle_ZnMg_Int4_ZnMg.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,216027_Catalytic_cycle_ZnMg_Int3_ZnMg_sp.cif,216027_Catalytic_cycle_ZnMg_Int3_ZnMg_sp,maybe,,CIF,216027_Catalytic_cycle_ZnMg_Int3_ZnMg_sp.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,216029_Catalytic_cycle_ZnMg_Int2_ZnMg_sp.cif,216029_Catalytic_cycle_ZnMg_Int2_ZnMg_sp,maybe,,CIF,216029_Catalytic_cycle_ZnMg_Int2_ZnMg_sp.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,216045_Catalytic_cycle_MgZn_Int1_MgZn_sp.cif,216045_Catalytic_cycle_MgZn_Int1_MgZn_sp,maybe,,CIF,216045_Catalytic_cycle_MgZn_Int1_MgZn_sp.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,216047_Catalytic_cycle_MgMg_TS2_MgMg_sp.cif,216047_Catalytic_cycle_MgMg_TS2_MgMg_sp,maybe,,CIF,216047_Catalytic_cycle_MgMg_TS2_MgMg_sp.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,216049_Catalytic_cycle_MgMg_TS1_MgMg.cif,216049_Catalytic_cycle_MgMg_TS1_MgMg,maybe,,CIF,216049_Catalytic_cycle_MgMg_TS1_MgMg.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,216051_Catalytic_cycle_MgMg_Int4_MgMg_sp.cif,216051_Catalytic_cycle_MgMg_Int4_MgMg_sp,maybe,,CIF,216051_Catalytic_cycle_MgMg_Int4_MgMg_sp.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,216053_Catalytic_cycle_MgMg_Int3_MgMg.cif,216053_Catalytic_cycle_MgMg_Int3_MgMg,maybe,,CIF,216053_Catalytic_cycle_MgMg_Int3_MgMg.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,216055_Catalytic_cycle_MgMg_Int2_MgMg_sp.cif,216055_Catalytic_cycle_MgMg_Int2_MgMg_sp,maybe,,CIF,216055_Catalytic_cycle_MgMg_Int2_MgMg_sp.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,216057_Catalytic_cycle_MgMg_Int1_MgMg_sp.cif,216057_Catalytic_cycle_MgMg_Int1_MgMg_sp,maybe,,CIF,216057_Catalytic_cycle_MgMg_Int1_MgMg_sp.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,216059_Catalytic_cycle_MgMg_cat_MgMg_sp.cif,216059_Catalytic_cycle_MgMg_cat_MgMg_sp,maybe,,CIF,216059_Catalytic_cycle_MgMg_cat_MgMg_sp.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,312052_RuIIbpy3_e.cif,312052_RuIIbpy3_e,maybe,,CIF,312052_RuIIbpy3_e.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,312053_RuIIIbpy3.cif,312053_RuIIIbpy3,maybe,,CIF,312053_RuIIIbpy3.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,312054_RuIIbpy3.cif,312054_RuIIbpy3,maybe,,CIF,312054_RuIIbpy3.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,312055_RuIIIbpy3_e.cif,312055_RuIIIbpy3_e,maybe,,CIF,312055_RuIIIbpy3_e.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,320156_II.cif,320156_II,maybe,,CIF,320156_II.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,320158_Iprime.cif,320158_Iprime,maybe,,CIF,320158_Iprime.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,320159_IV.cif,320159_IV,maybe,,CIF,320159_IV.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,320161_I.cif,320161_I,maybe,,CIF,320161_I.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,320162_CO2-AlCl3.cif,320162_CO2-AlCl3,maybe,,CIF,320162_CO2-AlCl3.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,332017_No_solvation_Zn_pc_-CO2_assembly_Zn_pc__unrelaxed_fragment.cif,332017_No_solvation_Zn_pc_-CO2_assembly_Zn_pc__unrelaxed_fragment,maybe,,CIF,332017_No_solvation_Zn_pc_-CO2_assembly_Zn_pc__unrelaxed_fragment.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,332045_Triethylamine_solvation_model_Zn_pc_-CO2__assembly_in_trieth.cif,332045_Triethylamine_solvation_model_Zn_pc_-CO2__assembly_in_trieth,maybe,,CIF,332045_Triethylamine_solvation_model_Zn_pc_-CO2__assembly_in_trieth.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,332046_Triethylamine_solvation_model_Zn_pc_-CO2__assembly_in_trieth.cif,332046_Triethylamine_solvation_model_Zn_pc_-CO2__assembly_in_trieth,maybe,,CIF,332046_Triethylamine_solvation_model_Zn_pc_-CO2__assembly_in_trieth.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,332051_Acetonitrile_solvation_model_Zn_pc_-CO2__assembly_in_MeCN_Zn.cif,332051_Acetonitrile_solvation_model_Zn_pc_-CO2__assembly_in_MeCN_Zn,maybe,,CIF,332051_Acetonitrile_solvation_model_Zn_pc_-CO2__assembly_in_MeCN_Zn.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,uncertain data,332052_Acetonitrile_solvation_model_Zn_pc_-CO2__assembly_in_MeCN_Zn.cif,332052_Acetonitrile_solvation_model_Zn_pc_-CO2__assembly_in_MeCN_Zn,maybe,,CIF,332052_Acetonitrile_solvation_model_Zn_pc_-CO2__assembly_in_MeCN_Zn.cif,rescued_from_uncertain,Recovered from uncertain data as possible cluster/complex candidate
,ioChem-BD,,338271,yes,,CONTCAR,338271_C-O-H-Cu-cluster_85-Wullf_facet_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338272,yes,,CONTCAR,338272_C-O-H-Cu-cluster_85-Wullf_facet_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338273,yes,,CONTCAR,338273_C-O-H-Cu-cluster_85-Wullf_edge2_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338274,yes,,CONTCAR,338274_C-O-H-Cu-cluster_85-Wullf_edge2_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338275,yes,,CONTCAR,338275_C-O-H-Cu-cluster_85-Wullf_edge1_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338276,yes,,CONTCAR,338276_C-O-H-Cu-cluster_85-Wullf_edge1_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338277,yes,,CONTCAR,338277_C-O-H-Cu-cluster_85-Wullf_corner_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338278,yes,,CONTCAR,338278_C-O-H-Cu-cluster_85-Wullf_corner_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338279,yes,,CONTCAR,338279_C-O-H-Cu-cluster_309-Oh_corner1_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338280,yes,,CONTCAR,338280_C-O-H-Cu-cluster_309-Oh_corner1_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338281,yes,,CONTCAR,338281_C-O-H-Cu-cluster_309-Oh_facet2_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338282,yes,,CONTCAR,338282_C-O-H-Cu-cluster_309-Oh_facet2_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338283,yes,,CONTCAR,338283_C-O-H-Cu-cluster_309-Oh_facet1_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338284,yes,,CONTCAR,338284_C-O-H-Cu-cluster_309-Oh_facet1_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338285,yes,,CONTCAR,338285_C-O-H-Cu-cluster_309-Oh_edge1_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338286,yes,,CONTCAR,338286_C-O-H-Cu-cluster_309-Oh_edge1_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338287,yes,,CONTCAR,338287_C-O-H-Cu-cluster_309-D5h_facet2_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338288,yes,,CONTCAR,338288_C-O-H-Cu-cluster_309-D5h_facet2_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338289,yes,,CONTCAR,338289_C-O-H-Cu-cluster_309-D5h_facet1_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338290,yes,,CONTCAR,338290_C-O-H-Cu-cluster_309-D5h_facet1_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338291,yes,,CONTCAR,338291_C-O-H-Cu-cluster_309-D5h_edge2_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338292,yes,,CONTCAR,338292_C-O-H-Cu-cluster_309-D5h_edge2_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338293,yes,,CONTCAR,338293_C-O-H-Cu-cluster_309-D5h_edge1_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338294,yes,,CONTCAR,338294_C-O-H-Cu-cluster_309-D5h_edge1_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338295,yes,,CONTCAR,338295_C-O-H-Cu-cluster_309-D5h_corner2_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338296,yes,,CONTCAR,338296_C-O-H-Cu-cluster_309-D5h_corner2_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338297,yes,,CONTCAR,338297_C-O-H-Cu-cluster_309-D5h_corner1_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338298,yes,,CONTCAR,338298_C-O-H-Cu-cluster_309-D5h_corner1_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338299,yes,,CONTCAR,338299_C-O-H-Cu-cluster_309-Ih_facet_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338300,yes,,CONTCAR,338300_C-O-H-Cu-cluster_309-Ih_facet_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338301,yes,,CONTCAR,338301_C-O-H-Cu-cluster_309-Ih_edge2_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338302,yes,,CONTCAR,338302_C-O-H-Cu-cluster_309-Ih_edge2_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338303,yes,,CONTCAR,338303_C-O-H-Cu-cluster_309-Ih_edge1_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338304,yes,,CONTCAR,338304_C-O-H-Cu-cluster_309-Ih_edge1_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338305,yes,,CONTCAR,338305_C-O-H-Cu-cluster_309-Ih_corner_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338306,yes,,CONTCAR,338306_C-O-H-Cu-cluster_309-Ih_corner_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338307,yes,,CONTCAR,338307_C-O-H-Cu-cluster_147-D5h_edge2_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338308,yes,,CONTCAR,338308_C-O-H-Cu-cluster_147-D5h_edge2_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338309,yes,,CONTCAR,338309_C-O-H-Cu-cluster_147-D5h_edge1_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338310,yes,,CONTCAR,338310_C-O-H-Cu-cluster_147-D5h_edge1_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338311,yes,,CONTCAR,338311_C-O-H-Cu-cluster_147-D5h_facet2_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338312,yes,,CONTCAR,338312_C-O-H-Cu-cluster_147-D5h_facet2_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338313,yes,,CONTCAR,338313_C-O-H-Cu-cluster_147-D5h_edge4_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338314,yes,,CONTCAR,338314_C-O-H-Cu-cluster_147-D5h_edge4_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338315,yes,,CONTCAR,338315_C-O-H-Cu-cluster_147-D5h_edge3_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338316,yes,,CONTCAR,338316_C-O-H-Cu-cluster_147-D5h_edge3_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338317,yes,,CONTCAR,338317_C-O-H-Cu-cluster_147-D5h_corner2_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338318,yes,,CONTCAR,338318_C-O-H-Cu-cluster_147-D5h_corner2_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338319,yes,,CONTCAR,338319_C-O-H-Cu-cluster_147-D5h_facet1_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338320,yes,,CONTCAR,338320_C-O-H-Cu-cluster_147-D5h_facet1_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338321,yes,,CONTCAR,338321_C-O-H-Cu-cluster_147-D5h_corner1_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338322,yes,,CONTCAR,338322_C-O-H-Cu-cluster_147-D5h_corner1_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338323,yes,,CONTCAR,338323_C-O-H-Cu-cluster_147-Oh_facet2_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338324,yes,,CONTCAR,338324_C-O-H-Cu-cluster_147-Oh_facet2_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338325,yes,,CONTCAR,338325_C-O-H-Cu-cluster_147-Oh_facet2_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338326,yes,,CONTCAR,338326_C-O-H-Cu-cluster_147-Oh_facet1_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338327,yes,,CONTCAR,338327_C-O-H-Cu-cluster_147-Oh_facet1_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338328,yes,,CONTCAR,338328_C-O-H-Cu-cluster_147-Oh_facet1_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338329,yes,,CONTCAR,338329_C-O-H-Cu-cluster_147-Oh_edge_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338330,yes,,CONTCAR,338330_C-O-H-Cu-cluster_147-Oh_edge_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338331,yes,,CONTCAR,338331_C-O-H-Cu-cluster_147-Oh_edge_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338332,yes,,CONTCAR,338332_C-O-H-Cu-cluster_147-Oh_corner_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338333,yes,,CONTCAR,338333_C-O-H-Cu-cluster_147-Oh_corner_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338334,yes,,CONTCAR,338334_C-O-H-Cu-cluster_147-Oh_corner_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338335,yes,,CONTCAR,338335_C-O-H-Cu-cluster_147-Ih_CHOCHO_f_e-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338336,yes,,CONTCAR,338336_C-O-H-Cu-cluster_147-Ih_CHOCHO_f_e-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338337,yes,,CONTCAR,338337_C-O-H-Cu-cluster_147-Ih_CHOCHO_e1_e2-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338338,yes,,CONTCAR,338338_C-O-H-Cu-cluster_147-Ih_CHOCHO_e1_e2-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338339,yes,,CONTCAR,338339_C-O-H-Cu-cluster_147-Ih_CHOCHO_e1_e1-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338340,yes,,CONTCAR,338340_C-O-H-Cu-cluster_147-Ih_CHOCHO_e1_e1-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338341,yes,,CONTCAR,338341_C-O-H-Cu-cluster_147-Ih_CHOCHO_c_e-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338342,yes,,CONTCAR,338342_C-O-H-Cu-cluster_147-Ih_CHOCHO_c_e-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338343,yes,,CONTCAR,338343_C-O-H-Cu-cluster_147-Ih_COCHO_f_e-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338344,yes,,CONTCAR,338344_C-O-H-Cu-cluster_147-Ih_COCHO_f_e-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338345,yes,,CONTCAR,338345_C-O-H-Cu-cluster_147-Ih_COCHO_e1_e2-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338346,yes,,CONTCAR,338346_C-O-H-Cu-cluster_147-Ih_COCHO_e1_e2-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338347,yes,,CONTCAR,338347_C-O-H-Cu-cluster_147-Ih_COCHO_e1_e1-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338348,yes,,CONTCAR,338348_C-O-H-Cu-cluster_147-Ih_COCHO_e1_e1-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338349,yes,,CONTCAR,338349_C-O-H-Cu-cluster_147-Ih_COCHO_c_e-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338350,yes,,CONTCAR,338350_C-O-H-Cu-cluster_147-Ih_COCHO_c_e-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338351,yes,,CONTCAR,338351_C-O-H-Cu-cluster_147-Ih_COCO_e1_f-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338352,yes,,CONTCAR,338352_C-O-H-Cu-cluster_147-Ih_COCO_e1_f-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338353,yes,,CONTCAR,338353_C-O-H-Cu-cluster_147-Ih_COCO_e1_e1-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338354,yes,,CONTCAR,338354_C-O-H-Cu-cluster_147-Ih_COCO_e1_e1-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338355,yes,,CONTCAR,338355_C-O-H-Cu-cluster_147-Ih_COCO_c_e-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338356,yes,,CONTCAR,338356_C-O-H-Cu-cluster_147-Ih_COCO_c_e-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338357,yes,,CONTCAR,338357_C-O-H-Cu-cluster_147-Ih_facet_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338358,yes,,CONTCAR,338358_C-O-H-Cu-cluster_147-Ih_facet_COH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338359,yes,,CONTCAR,338359_C-O-H-Cu-cluster_147-Ih_facet_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338360,yes,,CONTCAR,338360_C-O-H-Cu-cluster_147-Ih_facet_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338361,yes,,CONTCAR,338361_C-O-H-Cu-cluster_147-Ih_edge_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338362,yes,,CONTCAR,338362_C-O-H-Cu-cluster_147-Ih_edge_COH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338363,yes,,CONTCAR,338363_C-O-H-Cu-cluster_147-Ih_edge_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338364,yes,,CONTCAR,338364_C-O-H-Cu-cluster_147-Ih_edge_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338365,yes,,CONTCAR,338365_C-O-H-Cu-cluster_147-Ih_corner_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338366,yes,,CONTCAR,338366_C-O-H-Cu-cluster_147-Ih_corner_COH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338367,yes,,CONTCAR,338367_C-O-H-Cu-cluster_147-Ih_corner_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338368,yes,,CONTCAR,338368_C-O-H-Cu-cluster_147-Ih_corner_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338369,yes,,CONTCAR,338369_C-O-H-Cu-cluster_55-D5h_CHOCHO_f_e3-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338370,yes,,CONTCAR,338370_C-O-H-Cu-cluster_55-D5h_CHOCHO_f_e3-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338371,yes,,CONTCAR,338371_C-O-H-Cu-cluster_55-D5h_CHOCHO_e4_c2-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338372,yes,,CONTCAR,338372_C-O-H-Cu-cluster_55-D5h_CHOCHO_e4_c2-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338373,yes,,CONTCAR,338373_C-O-H-Cu-cluster_55-D5h_CHOCHO_e1_c2-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338374,yes,,CONTCAR,338374_C-O-H-Cu-cluster_55-D5h_CHOCHO_e1_c2-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338375,yes,,CONTCAR,338375_C-O-H-Cu-cluster_55-D5h_CHOCHO_e1_e2-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338376,yes,,CONTCAR,338376_C-O-H-Cu-cluster_55-D5h_CHOCHO_e1_e2-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338377,yes,,CONTCAR,338377_C-O-H-Cu-cluster_55-D5h_CHOCHO_e1_c1-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338378,yes,,CONTCAR,338378_C-O-H-Cu-cluster_55-D5h_CHOCHO_e1_c1-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338379,yes,,CONTCAR,338379_C-O-H-Cu-cluster_55-D5h_COCHO_f_e3-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338380,yes,,CONTCAR,338380_C-O-H-Cu-cluster_55-D5h_COCHO_f_e3-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338381,yes,,CONTCAR,338381_C-O-H-Cu-cluster_55-D5h_COCHO_e4_c2-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338382,yes,,CONTCAR,338382_C-O-H-Cu-cluster_55-D5h_COCHO_e4_c2-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338383,yes,,CONTCAR,338383_C-O-H-Cu-cluster_55-D5h_COCHO_e1_c2-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338384,yes,,CONTCAR,338384_C-O-H-Cu-cluster_55-D5h_COCHO_e1_c2-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338385,yes,,CONTCAR,338385_C-O-H-Cu-cluster_55-D5h_COCHO_e1_c1-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338386,yes,,CONTCAR,338386_C-O-H-Cu-cluster_55-D5h_COCHO_e1_c1-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338387,yes,,CONTCAR,338387_C-O-H-Cu-cluster_55-D5h_COCO_f_e3-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338388,yes,,CONTCAR,338388_C-O-H-Cu-cluster_55-D5h_COCO_f_e3-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338389,yes,,CONTCAR,338389_C-O-H-Cu-cluster_55-D5h_COCO_e4_c2-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338390,yes,,CONTCAR,338390_C-O-H-Cu-cluster_55-D5h_COCO_e4_c2-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338391,yes,,CONTCAR,338391_C-O-H-Cu-cluster_55-D5h_COCO_e1_c2-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338392,yes,,CONTCAR,338392_C-O-H-Cu-cluster_55-D5h_COCO_e1_c2-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338393,yes,,CONTCAR,338393_C-O-H-Cu-cluster_55-D5h_COCO_e1_e2-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338394,yes,,CONTCAR,338394_C-O-H-Cu-cluster_55-D5h_COCO_e1_e2-is.cif,downloaded_converted,Pre-existing file
